id,timestamp,i1_light_barrier_interrupted,i2_light_barrier_interrupted,i3_light_barrier_interrupted,i4_light_barrier_interrupted,i5_position_switch_pressed,i6_position_switch_pressed,i7_position_switch_pressed,i8_position_switch_pressed,m1_speed,m2_speed,m3_speed,m4_speed,current_state,current_task,current_task_elapsed_seconds_since_start,current_sub_task,failure_label,current_pos_x,current_pos_y,target_pos_x,target_pos_y,amount_of_stored_workpieces
HBW,2022-07-19 10:02:03.65,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,11.002956,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:03.77,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,11.12677,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:03.88,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,11.241385,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:04.04,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,11.39465,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:04.17,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,11.530596,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:04.31,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,11.67103,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:04.43,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,11.79035,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:04.59,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,11.944751,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:04.70,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,12.058844,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:04.84,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,12.191967,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:04.95,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,12.311171,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:05.10,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,12.459095,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:05.22,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,12.580142,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:05.36,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,12.715902,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:05.51,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,12.8633,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:05.63,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,12.98475,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:05.74,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,13.101347,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:05.90,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,13.258759,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:06.05,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,13.411416,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:06.18,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,13.540911,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:06.34,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,13.696431,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:06.46,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,13.817365,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:06.61,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,13.968738,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:06.72,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,14.080944,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:06.86,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,14.220637,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:07.02,False,True,False,False,True,True,True,True,0,0,-512,0,not ready,unloading a workpiece from slot 2,14.373678,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:07.17,False,True,False,False,True,True,False,True,0,0,0,512,not ready,unloading a workpiece from slot 2,14.526448,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:07.29,False,True,False,False,True,True,False,True,0,0,0,512,not ready,unloading a workpiece from slot 2,14.650177,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:07.42,False,True,False,False,True,True,False,True,0,0,0,512,not ready,unloading a workpiece from slot 2,14.781422,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:07.57,False,True,False,False,True,True,False,True,0,0,0,512,not ready,unloading a workpiece from slot 2,14.921821,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:07.71,False,True,False,False,True,True,False,True,0,0,0,512,not ready,unloading a workpiece from slot 2,15.069343,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:07.86,False,True,False,False,True,True,False,True,0,0,0,512,not ready,unloading a workpiece from slot 2,15.217374,picking up the bucket from the slot,,0,0,750,100,0
HBW,2022-07-19 10:02:08.02,False,True,False,False,True,True,False,True,0,0,512,0,not ready,unloading a workpiece from slot 2,15.37314,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:08.14,False,True,False,False,True,True,False,True,0,0,512,0,not ready,unloading a workpiece from slot 2,15.50137,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:08.27,False,True,False,False,True,True,False,True,0,0,512,0,not ready,unloading a workpiece from slot 2,15.628679,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:08.39,False,True,False,False,True,True,False,True,0,0,512,0,not ready,unloading a workpiece from slot 2,15.745372,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:08.55,False,True,False,False,True,True,False,True,0,0,512,0,not ready,unloading a workpiece from slot 2,15.910268,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:08.69,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,16.042026,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:08.80,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,16.15979,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:08.93,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,16.28872,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:09.05,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,16.407621,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:09.18,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,16.53419,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:09.31,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,16.670661,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:09.43,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,16.789415,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:09.57,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,16.921881,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:09.68,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,17.041307,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:09.81,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,17.168347,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:09.97,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,17.322582,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:10.13,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,17.482927,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:10.26,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,17.614233,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:10.41,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,17.764265,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:10.55,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,17.908687,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:10.70,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,18.060598,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:10.82,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,18.171825,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:10.96,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,18.314797,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:11.10,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,18.457322,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:11.22,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,18.574519,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:11.33,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,18.688765,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:11.47,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,18.823438,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:11.59,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,18.945444,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:11.73,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,19.083792,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:11.89,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,19.246416,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:12.01,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,19.370422,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:12.13,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,19.489964,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:12.25,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,19.604319,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:12.42,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,19.779327,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:12.55,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,19.911018,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:12.69,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,20.051428,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:12.84,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,20.20137,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:12.98,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,20.337019,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:13.11,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,20.463697,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:13.23,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,20.587598,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:13.36,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,20.712319,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:13.48,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,20.837814,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:13.60,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,20.960924,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:13.72,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,21.078888,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:13.87,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,21.224739,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:14.04,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,21.392086,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:14.19,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,21.550084,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:14.34,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,21.696078,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:14.48,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,21.834094,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:14.62,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,21.973506,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:14.76,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,22.114214,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:14.87,False,True,False,False,True,True,True,True,0,0,512,0,not ready,unloading a workpiece from slot 2,22.223702,picking up the bucket from the slot,,0,0,750,20,0
HBW,2022-07-19 10:02:15.01,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,22.365139,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:15.17,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,22.522126,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:15.31,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,22.666909,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:15.43,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,22.787036,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:15.56,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,22.918352,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:15.69,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,23.042143,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:15.81,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,23.166578,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:15.96,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,23.313435,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:16.08,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,23.438536,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:16.21,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,23.571156,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:16.35,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,23.70394,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:16.49,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,23.85144,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:16.62,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,23.97268,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:16.75,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,24.1022,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:16.86,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,24.218308,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:16.98,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,24.335788,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:17.12,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,24.474687,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:17.23,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,24.589211,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:17.40,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,24.755763,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:17.53,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,24.885603,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:17.67,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,25.029609,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:17.81,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,25.167812,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:17.94,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,25.300022,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:18.08,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,25.432495,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:18.21,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,25.571569,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:18.37,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,25.72195,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:18.51,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,25.864203,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:18.64,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,25.992164,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:18.76,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,26.119016,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:18.92,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,26.279673,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:19.05,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,26.401861,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:19.18,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,26.538433,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:19.31,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,26.66396,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:19.44,False,True,False,False,True,False,True,True,0,512,0,0,not ready,unloading a workpiece from slot 2,26.793149,transporting the bucket to the conveyor belt,,0,0,750,20,0
HBW,2022-07-19 10:02:19.58,False,True,False,False,False,False,True,True,0,-512,0,0,not ready,unloading a workpiece from slot 2,26.934466,transporting the bucket to the conveyor belt,,0,0,0,20,0
HBW,2022-07-19 10:02:19.73,False,True,False,False,True,False,True,True,0,-512,0,0,not ready,unloading a workpiece from slot 2,27.083373,transporting the bucket to the conveyor belt,,0,0,0,20,0
HBW,2022-07-19 10:02:19.89,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,27.244428,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:20.03,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,27.390074,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:20.15,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,27.50315,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:20.27,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,27.629001,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:20.39,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,27.749947,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:20.52,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,27.875313,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:20.63,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,27.98878,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:20.76,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,28.119727,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:20.94,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,28.295936,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:21.05,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,28.405919,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:21.20,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,28.555864,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:21.31,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,28.667263,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:21.44,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,28.80072,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:21.58,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,28.939224,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:21.69,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,29.051071,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:21.82,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,29.180496,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:21.95,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,29.30334,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:22.06,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,29.413002,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:22.19,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,29.551005,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:22.32,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,29.680474,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:22.46,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,29.819768,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:22.60,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,29.954296,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:22.71,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,30.071028,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:22.87,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,30.226832,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:22.99,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,30.348648,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:23.16,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,30.513475,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:23.28,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,30.634752,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:23.41,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,30.76404,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:23.54,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,30.899438,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:23.68,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,31.038085,transporting the bucket to the conveyor belt,,0,0,32,20,0
HBW,2022-07-19 10:02:23.81,False,True,False,False,True,False,True,True,0,0,0,-512,not ready,unloading a workpiece from slot 2,31.162715,transporting the bucket to the conveyor belt,,0,0,32,20,0
